id,title,context,triplets
WrittenWork-Id186-2,Johns_Hopkins_University_Press ,"The publisher, Johns Hopkins University Press is located in the United States and publishes the American Journal of Mathematics. This publication is also abbreviated to Am.J.Math.",<triplet> Johns_Hopkins_University_Press  <subj>  United_States<obj> country 
WrittenWork-Id187-1,American_Journal_of_Mathematics ,"American Journal of Mathematics (discipline Mathematics) is published by the Johns Hopkins University Press, which is based in the United States.",<triplet> American_Journal_of_Mathematics  <subj>  Johns_Hopkins_University_Press<obj> publisher 
WrittenWork-Id187-2,Johns_Hopkins_University_Press ,"Johns Hopkins University Press is located in the United States and published the American Journal of Mathematics, the academic discipline of which is Mathematics.",<triplet> Johns_Hopkins_University_Press  <subj>  United_States<obj> country 
WrittenWork-Id187-3,American_Journal_of_Mathematics ,The American Journal of Mathematics discipline is Math and the publisher is Johns Hopkins University Press which is based in the United States.,<triplet> American_Journal_of_Mathematics  <subj>  Mathematics<obj> academicDiscipline 
WrittenWork-Id188-1,American_Journal_of_Mathematics ,Johns Hopkins University is the parent company of Johns Hopkins University Press which is based in the United States and publishes the American Journal of Mathematics.,<triplet> American_Journal_of_Mathematics  <subj>  Johns_Hopkins_University_Press<obj> publisher 
WrittenWork-Id188-2,Johns_Hopkins_University_Press ,Johns Hopkins University is the parent company of Johns Hopkins University Press in the US who publish the American Journal of Mathematics.,<triplet> Johns_Hopkins_University_Press  <subj>  United_States<obj> country 
WrittenWork-Id188-3,Johns_Hopkins_University_Press ,"Johns Hopkins University, a US parent company to Johns Hopkins University Press, published The American Journal of Mathematics.",<triplet> Johns_Hopkins_University_Press  <subj>  Johns_Hopkins_University<obj> parentCompany 
WrittenWork-Id189-1,Brandon_Sanderson ,"Brandon Sanderson, born in Lincoln, Nebraska, authored Alcatraz Versus the Evil Librarians and Alcatraz Versus the Scrivener's Bones.","<triplet> Brandon_Sanderson  <subj>  Lincoln,_Nebraska<obj> birthPlace "
WrittenWork-Id189-2,Alcatraz_Versus_the_Evil_Librarians ,"Alcatraz Versus the Scrivener's Bones, written after Alcatraz Versus the Evil Librarians was written by Brandon Sanderson of Lincoln, Nebraska.",<triplet> Alcatraz_Versus_the_Evil_Librarians  <subj>  Alcatraz_Versus_the_Scrivener's_Bones<obj> followedBy 
WrittenWork-Id189-3,Alcatraz_Versus_the_Scrivener's_Bones ,"Alcatraz versus the Evil LIbrarians and its sequel Alcatraz Versus the Scrivener's Bones were written by Brandon Sanderson from Lincoln, Nebraska.",<triplet> Alcatraz_Versus_the_Scrivener's_Bones  <subj>  Brandon_Sanderson<obj> author 
WrittenWork-Id190-1,English_language ,"A Loyal Character Dancer is published in the United States where, just like in Great Britain, the language spoken is English.",<triplet> English_language  <subj>  Great_Britain<obj> spokenIn 
WrittenWork-Id190-2,A_Loyal_Character_Dancer ,"English is the both spoken in Great Britain and the language of the United states where ""A Loyal Character Dancer""is also published.",<triplet> A_Loyal_Character_Dancer  <subj>  United_States<obj> country 
WrittenWork-Id191-1,English_language ,"English is spoken in both Great Britain and the United States. Additionally, A severed Wasp is from the United States.",<triplet> English_language  <subj>  Great_Britain<obj> spokenIn 
WrittenWork-Id191-2,United_States ,English is spoken in the US and Great Britain. A Severed Wasp was published in the US.,<triplet> United_States  <subj>  English_language<obj> language 
WrittenWork-Id191-3,A_Severed_Wasp ,"A severed Wasp originates from the United States, where the language is English. English is spoken in Great Britain.",<triplet> A_Severed_Wasp  <subj>  United_States<obj> country 
WrittenWork-Id192-1,English_language ,"English is spoken in Great Britain and the US. The US is where ""A Wizard of Mars was published.",<triplet> English_language  <subj>  Great_Britain<obj> spokenIn 
WrittenWork-Id192-2,United_States ,A Wizard of Mars originates from the United States. In this country and Great Britain English is the language spoken.,<triplet> United_States  <subj>  English_language<obj> language 
WrittenWork-Id192-3,A_Wizard_of_Mars ,The English language is spoken in Great Britain and the United States (the origin of A Wizard of Mars).,<triplet> A_Wizard_of_Mars  <subj>  United_States<obj> country 
WrittenWork-Id193-1,John_Cowper_Powys ,"A Glastonbury Romance, the sequel to Wolf Solent was written by John Cowper Powys who was from Shirley Derbyshire.","<triplet> John_Cowper_Powys  <subj>  Shirley,_Derbyshire<obj> birthPlace "
WrittenWork-Id193-2,A_Glastonbury_Romance ,"John Cowper Powys was born in Shirley, Derbyshire, and wrote Wolf Solent and A Glastonbury Romance.",<triplet> A_Glastonbury_Romance  <subj>  Wolf_Solent<obj> precededBy 
WrittenWork-Id194-1,John_Cowper_Powys ,John Cowper Powys was born in Shirley Derbyshire and is the author of Wolf Solent which preceded A Glastonbury Romance.,"<triplet> John_Cowper_Powys  <subj>  Shirley,_Derbyshire<obj> birthPlace "
WrittenWork-Id194-2,A_Glastonbury_Romance ,"John Cowper Powys, author of A Glastonbury Romance and the book that preceded it, By Wolf Solent, was born in Shirley, Derbyshire.",<triplet> A_Glastonbury_Romance  <subj>  Wolf_Solent<obj> precededBy 
WrittenWork-Id195-1,John_Cowper_Powys ,"John Cowper Powys was born in Shirley, Derbyshire. He wrote Owen Glendower and A Glastonbury Romance.","<triplet> John_Cowper_Powys  <subj>  Shirley,_Derbyshire<obj> birthPlace "
WrittenWork-Id195-2,John_Cowper_Powys ,"Born in Shirley, Derbyshire, John Cowper Powys is the author of Owen Glendower and A Glastonbury Romance.",<triplet> John_Cowper_Powys  <subj>  Owen_Glendower_(novel)<obj> notableWork 
WrittenWork-Id195-3,A_Glastonbury_Romance ,"John Cowper Powys from Shirley, Derbyshire, is the author of Owen Glendower and A Glastonbury Romance.",<triplet> A_Glastonbury_Romance  <subj>  John_Cowper_Powys<obj> author 
WrittenWork-Id196-1,John_Cowper_Powys ,"John Cowper Powys was born in Shirley, Derbyshire. His notable work includes Porius A Romance of the Dark Ages and A Glastonbury Romance.","<triplet> John_Cowper_Powys  <subj>  Shirley,_Derbyshire<obj> birthPlace "
WrittenWork-Id196-2,John_Cowper_Powys ,"John Cowper Powys was born in Shirley, Derbyshire and one of his notable works is ""Porius: A Romance of the Dark Ages"". He also wrote A Glastonbury Romance.",<triplet> John_Cowper_Powys  <subj>  Porius:_A_Romance_of_the_Dark_Ages<obj> notableWork 
WrittenWork-Id197-1,John_Cowper_Powys ,"John Cowper Powys, born in Shirley, Derbyshire, is known for works such as Wolf Solent and A Glastonbury Romance.","<triplet> John_Cowper_Powys  <subj>  Shirley,_Derbyshire<obj> birthPlace "
WrittenWork-Id197-2,John_Cowper_Powys ,"Born in Shirley, Derbyshire, John Cowper Powys is the author of Wolf Solent and A Glastonbury Romance.",<triplet> John_Cowper_Powys  <subj>  Wolf_Solent<obj> notableWork 
WrittenWork-Id198-1,SAGE_Publications ,"The Administrative Science Quarterly, OCLC 1461102, is published by SAGE Publications founded by Sara Miller McCune.",<triplet> SAGE_Publications  <subj>  Sara_Miller_McCune<obj> founder 
WrittenWork-Id198-2,Administrative_Science_Quarterly ,"SAGE Publications, founded by Sara Miller McCune, is the publisher of Administrative Science Quarterly which has the OCLC number 1461102.",<triplet> Administrative_Science_Quarterly  <subj>  1461102<obj> oclcNumber 
WrittenWork-Id198-3,Administrative_Science_Quarterly ,"The Administrative Science Quarterly (OCLC number 1461102) is published by Sage Publications, the company which was founded by Sara Miller McCune.",<triplet> Administrative_Science_Quarterly  <subj>  SAGE_Publications<obj> publisher 
WrittenWork-Id199-1,United_Kingdom ,"The AIDS journal is published by Lippincott Williams & Wilkins in the United Kingdom, in the English language.",<triplet> United_Kingdom  <subj>  English_language<obj> language 
WrittenWork-Id199-2,AIDS_(journal) ,The AIDS journal is from the United Kingdom where the spoken language is English. It is published by Lippincott Williams & Wilkins.,<triplet> AIDS_(journal)  <subj>  United_Kingdom<obj> country 
WrittenWork-Id199-3,AIDS_(journal) ,AIDS (journal) is published by Lippincott Williams & Wilkins in the UK where English is the main language.,<triplet> AIDS_(journal)  <subj>  Lippincott_Williams_&_Wilkins<obj> publisher 
WrittenWork-Id200-1,United_States ,"1634 The Ram Rebellion comes from the United States, which has the capital Washington DC and contains the ethnic group African American.","<triplet> United_States  <subj>  Washington,_D.C.<obj> capital "
WrittenWork-Id200-2,1634:_The_Ram_Rebellion ,1634 The Ram Rebellion comes from the United States which has the capital city of Washington DC and the ethnic group of African Americans.,<triplet> 1634:_The_Ram_Rebellion  <subj>  United_States<obj> country 
WrittenWork-Id200-3,United_States ,"1634: The Ram Rebellion is from the United States where the capital city is Washington D.C, and an ethnic group is African American.",<triplet> United_States  <subj>  African_Americans<obj> ethnicGroup 
WrittenWork-Id201-1,United_States ,Washington D. C. is the capital of the United States which includes many Asian Americans. 1634 The Ram Rebellion comes from the country.,"<triplet> United_States  <subj>  Washington,_D.C.<obj> capital "
WrittenWork-Id201-2,1634:_The_Ram_Rebellion ,"1634: The Ram Rebellion was written in the U.S., where there are many Asian Americans and the capital city is Washington D.C.",<triplet> 1634:_The_Ram_Rebellion  <subj>  United_States<obj> country 
WrittenWork-Id201-3,United_States ,"1634 The Ram Rebellion was written in the United States where the capital city is Washington D.C. Additionally, Asian Americans are one of the ethnic minorities in the United States.",<triplet> United_States  <subj>  Asian_Americans<obj> ethnicGroup 
WrittenWork-Id202-1,United_States ,The Native Americans are an ethnic group in the U.S. where the capital city is Washington DC and 1634 The Ram Rebellion was written.,"<triplet> United_States  <subj>  Washington,_D.C.<obj> capital "
WrittenWork-Id202-2,1634:_The_Ram_Rebellion ,1634 The Ram Rebellion was written in the U.S. where the capital is Washington DC and the Native Americans are an ethnic group.,<triplet> 1634:_The_Ram_Rebellion  <subj>  United_States<obj> country 
WrittenWork-Id202-3,United_States ,"The book, 1634: The Ram Rebellion, comes from the United States, whose capital is Washington, D.C., and has Native Americans as one of its ethnic groups.",<triplet> United_States  <subj>  Native_Americans_in_the_United_States<obj> ethnicGroup 
WrittenWork-Id203-1,United_States ,"A Fortress of Grey Ice is from the United States, where the capital is Washington DC and Native Americans are one of the ethnic groups.","<triplet> United_States  <subj>  Washington,_D.C.<obj> capital "
WrittenWork-Id203-2,A_Fortress_of_Grey_Ice ,Washington D. C. is the capital of the United States the country where Native Americans are an ethnic group. It is also where A Fortress of Grey Ice is from.,<triplet> A_Fortress_of_Grey_Ice  <subj>  United_States<obj> country 
WrittenWork-Id203-3,United_States ,"The US is home to Native Americans and is the origin place of A Fortress of Grey Ice. Washington, D.C. is the capital.",<triplet> United_States  <subj>  Native_Americans_in_the_United_States<obj> ethnicGroup 
WrittenWork-Id204-1,United_States ,A Severed Wasp comes from the United States where the capital is Washington D.C. and one of the ethnic groups is African American.,"<triplet> United_States  <subj>  Washington,_D.C.<obj> capital "
WrittenWork-Id204-2,A_Severed_Wasp ,"A Severed Wasp is from the United States, the capital city of which is Washington and where African Americans are an ethnic group.",<triplet> A_Severed_Wasp  <subj>  United_States<obj> country 
WrittenWork-Id205-1,United_States ,A Wizard of Mars originates from the United States where the Native Americans are an ethnic group and the capital city is Washington DC.,"<triplet> United_States  <subj>  Washington,_D.C.<obj> capital "
WrittenWork-Id205-2,A_Wizard_of_Mars ,A Wizard of Mars comes from the United States where Native Americans are one of the ethnic groups and the capital city is Washington D.C.,<triplet> A_Wizard_of_Mars  <subj>  United_States<obj> country 
WrittenWork-Id205-3,United_States ,A Wizard of Mars was published in the United States where the Native Americans are an ethnic group and the capital city is Washington DC.,<triplet> United_States  <subj>  Native_Americans_in_the_United_States<obj> ethnicGroup 
WrittenWork-Id206-1,United_States ,A Fortress of Grey Ice is written in English and from the United States where some African Americans live.,<triplet> United_States  <subj>  African_Americans<obj> ethnicGroup 
WrittenWork-Id206-2,A_Fortress_of_Grey_Ice ,A Fortress of Grey Ice is written in the English language. It is from the United States where one of the ethnic groups is African Americans.,<triplet> A_Fortress_of_Grey_Ice  <subj>  English_language<obj> language 
WrittenWork-Id206-3,A_Fortress_of_Grey_Ice ,"A Fortress of Grey Ice, originally published in English, is from the United States, which includes African Americans among its ethnic groups.",<triplet> A_Fortress_of_Grey_Ice  <subj>  United_States<obj> country 
WrittenWork-Id207-1,United_States ,A Fortress of Grey Ice is from the United States where African Americans are one of the ethnic groups and the capital city is Washington D.C.,<triplet> United_States  <subj>  African_Americans<obj> ethnicGroup 
WrittenWork-Id207-2,United_States ,In the United States one of the ethnic groups is African American and the capital is Washington DC. A Fortress of Grey Ice is from the country.,"<triplet> United_States  <subj>  Washington,_D.C.<obj> capital "
WrittenWork-Id208-1,United_States ,"One of the ethnic Groups of the United States (where the capital city is Washington D.C) is African American. Additionally, A Wizard of Mars originates from the United States.",<triplet> United_States  <subj>  African_Americans<obj> ethnicGroup 
WrittenWork-Id208-2,United_States ,"A Wizard of Mars was published in the United States, where the capital is Washington, D.C. African Americans are one of the ethnic groups there.","<triplet> United_States  <subj>  Washington,_D.C.<obj> capital "
WrittenWork-Id208-3,A_Wizard_of_Mars ,Washington D. C. is the capital of the United States a country where one of the ethnic groups is African Americans. Also where A Wizard of Mars originates from.,<triplet> A_Wizard_of_Mars  <subj>  United_States<obj> country 
WrittenWork-Id209-1,United_States ,"A Fortress of Grey Ice is from the United States, where the language is English and where one of the ethnic groups is African American.",<triplet> United_States  <subj>  African_Americans<obj> ethnicGroup 
WrittenWork-Id209-2,United_States ,"In the United States, where English is the primary language, one of the ethnic groups is African American. In addition, A Fortress of Grey Ice is also from the United States.",<triplet> United_States  <subj>  English_language<obj> language 
WrittenWork-Id209-3,A_Fortress_of_Grey_Ice ,'A Fortress of Grey Ice' is from the United States where English is the language and African Americans are one of the ethnic groups.,<triplet> A_Fortress_of_Grey_Ice  <subj>  United_States<obj> country 
WrittenWork-Id210-1,United_States ,A Wizard of Mars comes from the United States where they speak english and African Americans are one of the ethnic groups.,<triplet> United_States  <subj>  African_Americans<obj> ethnicGroup 
WrittenWork-Id210-2,United_States ,English is the language of the United States where A Wizard of Mars was published. One of the ethnic groups in the country are the African Americans.,<triplet> United_States  <subj>  English_language<obj> language 
WrittenWork-Id211-1,United_States ,"A Wizard of Mars was published in the United States, where Barack Obama is the leader and one of the ethnic groups is African American.",<triplet> United_States  <subj>  African_Americans<obj> ethnicGroup 
WrittenWork-Id211-2,United_States ,"Barack Obama, president of the US is an African American man, which is one of the ethnic groups of the United States. A Wizard of Mars was published in the United States.",<triplet> United_States  <subj>  Barack_Obama<obj> leader 
WrittenWork-Id212-1,United_States ,A Wizard of Mars was Published in the United States where the leader the President. it is also where one of the ethnic groups is African Americans.,<triplet> United_States  <subj>  African_Americans<obj> ethnicGroup 
WrittenWork-Id212-2,United_States ,"A Wizard of Mars originates from the United States, which is led by the President, and includes African Americans as one of its ethnic groups.",<triplet> United_States  <subj>  President_of_the_United_States<obj> leaderTitle 
WrittenWork-Id212-3,A_Wizard_of_Mars ,"A Wizard of Mars originates from the United States, where the title of the leader is the President and where African Americans are an ethnic group.",<triplet> A_Wizard_of_Mars  <subj>  United_States<obj> country 
WrittenWork-Id213-1,United_States ,"Many Asian Americans live in the United States, the country where English is the language and where 'A Fortress of Grey Ice' is from.",<triplet> United_States  <subj>  Asian_Americans<obj> ethnicGroup 
WrittenWork-Id213-2,A_Fortress_of_Grey_Ice ,"A Fortress of Grey Ice was originally published in English. The book came from the United States, where there is an ethnic group called Asian Americans.",<triplet> A_Fortress_of_Grey_Ice  <subj>  English_language<obj> language 
WrittenWork-Id213-3,A_Fortress_of_Grey_Ice ,A Fortress of Grey Ice is written in the English language and is from the United States where one of the ethnic groups are Asian Americans.,<triplet> A_Fortress_of_Grey_Ice  <subj>  United_States<obj> country 
WrittenWork-Id214-1,United_States ,"A Fortress of Grey Ice is from the US, where the capital city is Washington D.C. There are many Asian Americans in the United States.",<triplet> United_States  <subj>  Asian_Americans<obj> ethnicGroup 
WrittenWork-Id214-2,United_States ,"A Fortress of Grey Ice is from the United States, where Washington D. C. is the capital and Asian Americans are one of the ethnic groups.","<triplet> United_States  <subj>  Washington,_D.C.<obj> capital "
WrittenWork-Id214-3,A_Fortress_of_Grey_Ice ,"The US is home to Asian Americans and the origin place of A Fortress of Grey Ice. Washington, D.C. is the capital.",<triplet> A_Fortress_of_Grey_Ice  <subj>  United_States<obj> country 
WrittenWork-Id215-1,United_States ,"A severed Wasp originates from the United States, a country that includes many Asian Americans and has Washington, D.C. as its capital.",<triplet> United_States  <subj>  Asian_Americans<obj> ethnicGroup 
WrittenWork-Id215-2,United_States ,"A Severed Wasp is from the United States, where there is an ethnic group called Asian Americans and where the capital is Washington DC.","<triplet> United_States  <subj>  Washington,_D.C.<obj> capital "
WrittenWork-Id215-3,A_Severed_Wasp ,"The US is home to Asian Americans and is the origin place of A Severed Wasp. Washington, D.C. is the capital.",<triplet> A_Severed_Wasp  <subj>  United_States<obj> country 
WrittenWork-Id216-1,United_States ,"In the United States, English is the language spoken and one of the ethnic groups is Asian Americans. It is also the country where A Fortress of Grey Ice is from.",<triplet> United_States  <subj>  Asian_Americans<obj> ethnicGroup 
WrittenWork-Id216-2,United_States ,A Fortress of Grey Ice is from the United States where they speak English and of the ethnic groups is Asian Americans.,<triplet> United_States  <subj>  English_language<obj> language 
WrittenWork-Id216-3,A_Fortress_of_Grey_Ice ,A Fortress of Grey Ice is from the United States which has the language of English and where the Asian Americans are one of the ethnic groups.,<triplet> A_Fortress_of_Grey_Ice  <subj>  United_States<obj> country 
WrittenWork-Id217-1,United_States ,A Severed Wasp is from the United States where the language is English and the Asian Americans are an ethnic group.,<triplet> United_States  <subj>  Asian_Americans<obj> ethnicGroup 
WrittenWork-Id217-2,United_States ,A Severed Wasp is from the United States where the language is English and one of the ethnic groups are the Asian Americans.,<triplet> United_States  <subj>  English_language<obj> language 
WrittenWork-Id217-3,A_Severed_Wasp ,English is spoken in the US; which is home to Asian Americans and the origin place of A Severed Wasp.,<triplet> A_Severed_Wasp  <subj>  United_States<obj> country 
WrittenWork-Id218-1,United_States ,A Fortress of Grey Ice is from the United States where there are many Asian Americans and the leader is Barack Obama.,<triplet> United_States  <subj>  Asian_Americans<obj> ethnicGroup 
WrittenWork-Id218-2,United_States ,A Fortress of Grey Ice is from the United States where Barack Obama is the president and one of the ethnic groups is Asian Americans.,<triplet> United_States  <subj>  Barack_Obama<obj> leader 
WrittenWork-Id218-3,A_Fortress_of_Grey_Ice ,A Fortress of Grey Ice is from the United States where Barack Obama is the leader and Asian Americans are one of the ethnic groups.,<triplet> A_Fortress_of_Grey_Ice  <subj>  United_States<obj> country 
WrittenWork-Id219-1,United_States ,"Alcatraz Versus the Evil Librarians is from The United States, where the leader is Barack Obama and Asian Americans is one of the ethnic groups.",<triplet> United_States  <subj>  Asian_Americans<obj> ethnicGroup 
WrittenWork-Id219-2,United_States ,The book Alcatraz Versus the Evil Librarians comes from the U.S. where Barack Obama is the leader of the country which includes many Asian Americans.,<triplet> United_States  <subj>  Barack_Obama<obj> leader 
WrittenWork-Id219-3,Alcatraz_Versus_the_Evil_Librarians ,The United States is home to Barack Obama and Asian Americans. Alcatraz Versus the Evil Librarians was also written here.,<triplet> Alcatraz_Versus_the_Evil_Librarians  <subj>  United_States<obj> country 
WrittenWork-Id220-1,United_States ,"The book Alcatraz Versus the Evil Librarians comes from the U.S., where Joe Biden is a leader and Asian Americans are one of its ethnic groups.",<triplet> United_States  <subj>  Asian_Americans<obj> ethnicGroup 
WrittenWork-Id220-2,United_States ,Alcatraz Versus the Evil Librarians is from The United States which has many Asian Americans. Joe Biden is a leader in the U.S.,<triplet> United_States  <subj>  Joe_Biden<obj> leader 
WrittenWork-Id220-3,Alcatraz_Versus_the_Evil_Librarians ,Alcatraz Versus the Evil Librarians is from The United States where Joe Biden is a leader and there are many Asian Americans.,<triplet> Alcatraz_Versus_the_Evil_Librarians  <subj>  United_States<obj> country 
WrittenWork-Id221-1,United_States ,A Fortress of Grey Ice is from the United States which is led by the President and includes the ethnic group of Asian Americans.,<triplet> United_States  <subj>  Asian_Americans<obj> ethnicGroup 
WrittenWork-Id221-2,United_States ,A Fortress of Grey Ice is from the United States where the leader is called the President and there are many Asian Americans.,<triplet> United_States  <subj>  President_of_the_United_States<obj> leaderTitle 
WrittenWork-Id221-3,A_Fortress_of_Grey_Ice ,"A Fortress of Grey Ice is from the United States, where the leader is known as the President. Asian Americans is one of the ethnic groups there.",<triplet> A_Fortress_of_Grey_Ice  <subj>  United_States<obj> country 
WrittenWork-Id222-1,United_States ,A Fortress of Grey Ice is from the United States where the English language is used and one of the ethnic groups are the Native Americans.,<triplet> United_States  <subj>  English_language<obj> language 
WrittenWork-Id222-2,A_Fortress_of_Grey_Ice ,"A Fortress of Grey Ice is from the United States, where the language is English and Native Americans are one of the ethnic groups.",<triplet> A_Fortress_of_Grey_Ice  <subj>  United_States<obj> country 
WrittenWork-Id222-3,United_States ,"A Fortress of Grey Ice is from the United States where English is spoken, however there are a large number of ethnic groups in the U.S. including Native Americans.",<triplet> United_States  <subj>  Native_Americans_in_the_United_States<obj> ethnicGroup 
WrittenWork-Id223-1,United_States ,"A severed Wasp originates from the United States, where the language is English and the Native Americans are an ethnic group.",<triplet> United_States  <subj>  English_language<obj> language 
WrittenWork-Id223-2,A_Severed_Wasp ,A Severed Wasp is from the United States where the language is English and the Native Americans are one of the ethnic groups.,<triplet> A_Severed_Wasp  <subj>  United_States<obj> country 
WrittenWork-Id223-3,United_States ,A Severed Wasp is from the United States where English is the primary language. In addition Native Americans are an ethnic group in the USA.,<triplet> United_States  <subj>  Native_Americans_in_the_United_States<obj> ethnicGroup 
WrittenWork-Id224-1,United_States ,A Wizard of Mars is from the United States were they speak English and one of the ethnic groups is Native Americans.,<triplet> United_States  <subj>  English_language<obj> language 
WrittenWork-Id224-2,A_Wizard_of_Mars ,"A Wizard of Mars originates from the United States, which English is the language, and Native Americans are among its ethnic groups.",<triplet> A_Wizard_of_Mars  <subj>  United_States<obj> country 
WrittenWork-Id224-3,United_States ,A Wizard of Mars was published in the United States where they speak English and Native Americans are an ethnic group.,<triplet> United_States  <subj>  Native_Americans_in_the_United_States<obj> ethnicGroup 
WrittenWork-Id225-1,United_States ,Alcatraz Versus the Evil Librarians is from The United States where one of the ethnic groups is African American and the language used is English.,<triplet> United_States  <subj>  English_language<obj> language 
WrittenWork-Id225-2,Alcatraz_Versus_the_Evil_Librarians ,Alcatraz Versus the Evil Librarians is from the United States where they speak English and one of the ethnic groups is African American.,<triplet> Alcatraz_Versus_the_Evil_Librarians  <subj>  United_States<obj> country 
WrittenWork-Id226-1,United_States ,Alcatraz Versus the Evil Librarians is from The United States where the English language is spoken and one of the ethnic groups are the Native Americans.,<triplet> United_States  <subj>  English_language<obj> language 
WrittenWork-Id226-2,Alcatraz_Versus_the_Evil_Librarians ,The US is home to Native Americans and the origin place of Alcatraz Versus the Evil Librarians. English is spoken in the U.S.,<triplet> Alcatraz_Versus_the_Evil_Librarians  <subj>  United_States<obj> country 
WrittenWork-Id226-3,United_States ,Alcatraz Versus the Evil Librarians is from The United States where one of the ethnic groups are the Native Americans and the English language is spoken.,<triplet> United_States  <subj>  Native_Americans_in_the_United_States<obj> ethnicGroup 
WrittenWork-Id227-1,United_States ,A Fortress of Grey Ice is from the United States. Here and in Great Britain the language spoken is English.,<triplet> United_States  <subj>  English_language<obj> language 
WrittenWork-Id227-2,English_language ,The English language is spoken in Great Britain and the United States. A Fortress of Grey Ice is from the US.,<triplet> English_language  <subj>  Great_Britain<obj> spokenIn 
WrittenWork-Id227-3,A_Fortress_of_Grey_Ice ,A Fortress of Grey Ice is from the United States where english is spoken as it is in Great Britain.,<triplet> A_Fortress_of_Grey_Ice  <subj>  United_States<obj> country 
WrittenWork-Id228-1,United_States ,Alcatraz Versus the Evil Librarians is from the United States where they speak English and White Americans live.,<triplet> United_States  <subj>  English_language<obj> language 
WrittenWork-Id228-2,United_States ,"In the United States, the language is English, White Americans are an ethnic group and the book Alcatraz Versus the Evil Librarians was written.",<triplet> United_States  <subj>  White_Americans<obj> ethnicGroup 
WrittenWork-Id228-3,Alcatraz_Versus_the_Evil_Librarians ,The book Alcatraz Versus the Evil Librarians comes from the United States where the language is English and White Americans live.,<triplet> Alcatraz_Versus_the_Evil_Librarians  <subj>  United_States<obj> country 
WrittenWork-Id229-1,United_States ,"1634 The Ram Rebellion comes from the United States, where Barack Obama is the president. African Americans are one of the ethnic groups there.",<triplet> United_States  <subj>  Barack_Obama<obj> leader 
WrittenWork-Id229-2,1634:_The_Ram_Rebellion ,1634 The Ram Rebellion comes from the United States where the African Americans are an ethnic group and Barack Obama is President.,<triplet> 1634:_The_Ram_Rebellion  <subj>  United_States<obj> country 
WrittenWork-Id229-3,United_States ,"1634 The Ram Rebellion comes from the United States, where the leader is Barack Obama and the African Americans are an ethnic group.",<triplet> United_States  <subj>  African_Americans<obj> ethnicGroup 
WrittenWork-Id230-1,United_States ,1634 The Ram Rebellion comes from the United States where the Asian Americans are an ethnic group and Barack Obama leads the country.,<triplet> United_States  <subj>  Barack_Obama<obj> leader 
WrittenWork-Id230-2,1634:_The_Ram_Rebellion ,1634: The Ram Rebellion is from the United States where Barack Obama is the president and there are many Asian Americans.,<triplet> 1634:_The_Ram_Rebellion  <subj>  United_States<obj> country 
WrittenWork-Id231-1,United_States ,1634 The Ram Rebellion was written in the U.S. where Native Americans live and Barack Obama is the leader.,<triplet> United_States  <subj>  Barack_Obama<obj> leader 
WrittenWork-Id231-2,1634:_The_Ram_Rebellion ,1634 The Ram Rebellion comes from the United States where Barack Obama is president and Native Americans are one of the ethnic groups.,<triplet> 1634:_The_Ram_Rebellion  <subj>  United_States<obj> country 
WrittenWork-Id231-3,United_States ,1634 The Ram Rebellion comes from the United States where the leader is Barack Obama and the Native Americans are an ethnic group.,<triplet> United_States  <subj>  Native_Americans_in_the_United_States<obj> ethnicGroup 
WrittenWork-Id232-1,United_States ,Barack Obama is the leader of the United States. A Fortress of Grey Ice is from the USA and Native Americans are an ethnic group in the US.,<triplet> United_States  <subj>  Barack_Obama<obj> leader 
WrittenWork-Id232-2,A_Fortress_of_Grey_Ice ,"The United States, home to Barack Obama and Native Americans, is also the origin place of A Fortress of Grey Ice.",<triplet> A_Fortress_of_Grey_Ice  <subj>  United_States<obj> country 
WrittenWork-Id232-3,United_States ,Native Americans are one of the ethnic groups in the United States where Barack Obama is the president. It is also the country that A Fortress of Grey Ice is from.,<triplet> United_States  <subj>  Native_Americans_in_the_United_States<obj> ethnicGroup 
WrittenWork-Id233-1,United_States ,A Severed Wasp is from the United States where the leader is Barack Obama and one of the ethnic groups is African Americans.,<triplet> United_States  <subj>  Barack_Obama<obj> leader 
WrittenWork-Id233-2,A_Severed_Wasp ,"Barack Obama is the president of the U.S., which is home to ""A Severed Wasp"" and also African Americans.",<triplet> A_Severed_Wasp  <subj>  United_States<obj> country 
WrittenWork-Id233-3,United_States ,A Severed Wasp is from the United States where Barack Obama is the leader and African Americans are an ethnic group.,<triplet> United_States  <subj>  African_Americans<obj> ethnicGroup 
WrittenWork-Id234-1,United_States ,A severed Wasp originates from the United States where the President is Barack Obama. One of the ethnic groups in the US are the Native Americans.,<triplet> United_States  <subj>  Barack_Obama<obj> leader 
WrittenWork-Id234-2,A_Severed_Wasp ,Native Americans are an ethnic group in the United States where Barack Obama is president and where A Severed Wasp is from.,<triplet> A_Severed_Wasp  <subj>  United_States<obj> country 
WrittenWork-Id234-3,United_States ,A severed Wasp originates from the United States where the leader is Barack Obama and the Native Americans are an ethnic group.,<triplet> United_States  <subj>  Native_Americans_in_the_United_States<obj> ethnicGroup 
WrittenWork-Id235-1,United_States ,Barack Obama is president of the United States where A Wizard of Mars was published and Native Americans are an ethnic group.,<triplet> United_States  <subj>  Barack_Obama<obj> leader 
WrittenWork-Id235-2,A_Wizard_of_Mars ,"A Wizard of Mars was Published in the United States, where Barack Obama is the President and where Native Americans are an ethnic group.",<triplet> A_Wizard_of_Mars  <subj>  United_States<obj> country 
